开始记录数据...	开始记录数据...	
主轴转速: 10706	采集数据: X = 0.060856, Y = 0.085203, Z = -0.057171	
	t = 33.2 s, 稳定, fc = NaN Hz, Xf = 0.1106, n_new = NaN rpm, pass = 0.0002 s	
主轴转速: 10706	采集数据: X = 0.10433, Y = 0.0095598, Z = -0.23194	
	t = 33.3 s, 稳定, fc = NaN Hz, Xf = 0.1119, n_new = NaN rpm, pass = 0.0003 s	
主轴转速: 10641	抑制关闭，主轴转速停止调整	
	采集数据: X = -0.027003, Y = 0.26645, Z = 0.16513	
主轴转速: 10641	t = 33.4 s, 稳定, fc = NaN Hz, Xf = 0.1120, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.039911, Y = -0.077716, Z = 0.12796	
主轴转速: 10589	t = 33.5 s, 稳定, fc = NaN Hz, Xf = 0.1131, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.071693, Y = -0.16134, Z = -0.21957	
主轴转速: 10589	t = 33.6 s, 稳定, fc = NaN Hz, Xf = 0.1160, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.07766, Y = -0.20245, Z = -0.027006	
主轴转速: 10645	t = 33.7 s, 稳定, fc = NaN Hz, Xf = 0.1156, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.11303, Y = 0.20713, Z = -0.13493	
主轴转速: 10645	t = 33.8 s, 稳定, fc = NaN Hz, Xf = 0.1167, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.32242, Y = 0.053715, Z = -0.098243	
主轴转速: 10690	t = 33.9 s, 稳定, fc = NaN Hz, Xf = 0.1169, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.039058, Y = 0.25768, Z = 0.28464	
主轴转速: 10690	t = 34.0 s, 稳定, fc = NaN Hz, Xf = 0.1157, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.18701, Y = 0.070099, Z = 0.002001	
主轴转速: 10591	t = 34.1 s, 稳定, fc = NaN Hz, Xf = 0.1159, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.26507, Y = -0.32499, Z = -0.088798	
主轴转速: 10643	t = 34.2 s, 稳定, fc = NaN Hz, Xf = 0.1160, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.11072, Y = -0.0037173, Z = -0.11646	
主轴转速: 10643	t = 34.3 s, 稳定, fc = NaN Hz, Xf = 0.1144, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.095865, Y = 0.050609, Z = -0.15358	
主轴转速: 10624	t = 34.4 s, 稳定, fc = NaN Hz, Xf = 0.1155, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.23615, Y = 0.038368, Z = 0.042343	
主轴转速: 10624	t = 34.5 s, 稳定, fc = NaN Hz, Xf = 0.1162, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.055132, Y = -0.0030474, Z = -0.11342	
主轴转速: 10641	t = 34.6 s, 稳定, fc = NaN Hz, Xf = 0.1154, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.039363, Y = 0.10664, Z = 0.27647	
主轴转速: 10641	t = 34.7 s, 稳定, fc = NaN Hz, Xf = 0.1170, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.044051, Y = -0.077472, Z = 0.1513	
主轴转速: 10617	t = 34.8 s, 稳定, fc = NaN Hz, Xf = 0.1155, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.010625, Y = 0.035079, Z = -0.10172	
主轴转速: 10617	t = 34.9 s, 稳定, fc = NaN Hz, Xf = 0.1162, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.27012, Y = -0.081309, Z = 0.093714	
主轴转速: 10584	t = 35.0 s, 稳定, fc = NaN Hz, Xf = 0.1162, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.060368, Y = 0.16304, Z = -0.095867	
主轴转速: 10643	t = 35.1 s, 稳定, fc = NaN Hz, Xf = 0.1179, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.17818, Y = -0.014863, Z = -0.19684	
主轴转速: 10643	t = 35.2 s, 稳定, fc = NaN Hz, Xf = 0.1172, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.059212, Y = 0.17138, Z = 0.24332	
	t = 35.3 s, 稳定, fc = NaN Hz, Xf = 0.1174, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.058846, Y = -0.035266, Z = 0.24015	
	t = 35.4 s, 稳定, fc = NaN Hz, Xf = 0.1195, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.089837, Y = -0.1695, Z = -0.063874	
	t = 35.5 s, 稳定, fc = NaN Hz, Xf = 0.1179, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.15815, Y = -0.017543, Z = 0.10688	
	t = 35.6 s, 稳定, fc = NaN Hz, Xf = 0.1179, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.072546, Y = 0.18856, Z = -0.12548	
	t = 35.7 s, 稳定, fc = NaN Hz, Xf = 0.1190, n_new = NaN rpm, pass = 0.0003 s	
	监测已停止	
	采集数据: X = 0.24339, Y = -0.010904, Z = -0.077524	
	采集数据: X = -0.0024048, Y = 0.19501, Z = 0.16148	
	采集数据: X = -0.11541, Y = 0.057979, Z = 0.016809	
	采集数据: X = -0.13294, Y = -0.16962, Z = 0.076407	
