开始记录数据...	开始记录数据...	
	t = 34.3 s, 稳定, fc = NaN Hz, Xf = 0.0444, n_new = NaN rpm, pass = 0.0002 s	
主轴转速: 10952	采集数据: X = -0.0099547, Y = -0.052563, Z = 0.19189	
	t = 34.4 s, 稳定, fc = NaN Hz, Xf = 0.0450, n_new = NaN rpm, pass = 0.0002 s	
主轴转速: 10952	采集数据: X = -0.20887, Y = -0.077594, Z = 0.096517	
	t = 34.5 s, 稳定, fc = NaN Hz, Xf = 0.0437, n_new = NaN rpm, pass = 0.0002 s	
主轴转速: 10992	采集数据: X = -0.06189, Y = -0.011209, Z = -0.20208	
	t = 34.6 s, 稳定, fc = NaN Hz, Xf = 0.0448, n_new = NaN rpm, pass = 0.0002 s	
主轴转速: 10992	采集数据: X = -0.02615, Y = 0.027527, Z = -0.2629	
	t = 34.7 s, 稳定, fc = NaN Hz, Xf = 0.0702, n_new = NaN rpm, pass = 0.0002 s	
主轴转速: 10912	采集数据: X = -0.066274, Y = 0.059806, Z = 0.056785	
	t = 34.8 s, 稳定, fc = NaN Hz, Xf = 0.0703, n_new = NaN rpm, pass = 0.0003 s	
主轴转速: 10912	采集数据: X = -0.14171, Y = -0.15988, Z = 0.091886	
	t = 34.9 s, 稳定, fc = NaN Hz, Xf = 0.0699, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.13386, Y = 0.032399, Z = 0.12016	
	t = 35.0 s, 稳定, fc = NaN Hz, Xf = 0.1093, n_new = NaN rpm, pass = 0.0006 s	
	采集数据: X = 0.015922, Y = 0.068089, Z = -0.22518	
	t = 35.1 s, 稳定, fc = NaN Hz, Xf = 0.1077, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.14573, Y = -0.052075, Z = -0.24431	
	t = 35.2 s, 稳定, fc = NaN Hz, Xf = 0.1073, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.046912, Y = 0.17778, Z = 0.30773	
	t = 35.3 s, 稳定, fc = NaN Hz, Xf = 0.1083, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.2107, Y = -0.12754, Z = 0.030886	
	t = 35.4 s, 稳定, fc = NaN Hz, Xf = 0.0699, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.0072757, Y = -0.063586, Z = -0.02469	
	t = 35.5 s, 稳定, fc = NaN Hz, Xf = 0.0708, n_new = NaN rpm, pass = 0.0002 s	
