开始记录数据...	开始记录数据...	
	采集数据: X = -0.056411, Y = 0.0055401, Z = 0.067206	
主轴转速: 3012	t = 3583.9 s, 稳定, fc = NaN Hz, Xf = 0.0155, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.001431, Y = -0.018334, Z = 0.17056	
主轴转速: 2993	t = 3584.0 s, 稳定, fc = NaN Hz, Xf = 0.0282, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.041737, Y = 0.036236, Z = 0.14374	
主轴转速: 2995	t = 3584.1 s, 稳定, fc = NaN Hz, Xf = 0.0285, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.035588, Y = 0.027466, Z = -0.25065	
主轴转速: 2995	t = 3584.2 s, 稳定, fc = NaN Hz, Xf = 0.0289, n_new = NaN rpm, pass = 0.0006 s	
	采集数据: X = -0.026211, Y = 0.020766, Z = -0.073624	
主轴转速: 2998	t = 3584.3 s, 稳定, fc = NaN Hz, Xf = 0.0288, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.018296, Y = 0.0093162, Z = 0.1783	
主轴转速: 2998	t = 3584.4 s, 稳定, fc = NaN Hz, Xf = 0.0282, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.024506, Y = -0.0040827, Z = 0.02528	
主轴转速: 3016	t = 3584.5 s, 稳定, fc = NaN Hz, Xf = 0.0281, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.034188, Y = 0.0023122, Z = 0.17921	
主轴转速: 3000	t = 3584.6 s, 稳定, fc = NaN Hz, Xf = 0.0281, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.073581, Y = 0.052436, Z = 0.20797	
主轴转速: 3000	t = 3584.7 s, 稳定, fc = NaN Hz, Xf = 0.0286, n_new = NaN rpm, pass = 0.0006 s	
	采集数据: X = -0.055315, Y = 0.033069, Z = -0.19837	
主轴转速: 2998	t = 3584.8 s, 稳定, fc = NaN Hz, Xf = 0.0290, n_new = NaN rpm, pass = 0.0006 s	
	采集数据: X = -0.03096, Y = 0.014615, Z = -0.05711	
主轴转速: 2998	t = 3584.9 s, 稳定, fc = NaN Hz, Xf = 0.0284, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.057385, Y = 0.011448, Z = 0.146	
主轴转速: 3021	t = 3585.0 s, 稳定, fc = NaN Hz, Xf = 0.0284, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.069257, Y = -0.010295, Z = -0.0040319	
主轴转速: 3021	t = 3585.1 s, 稳定, fc = NaN Hz, Xf = 0.0285, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.02402, Y = 0.010656, Z = 0.27038	
主轴转速: 3012	t = 3585.2 s, 稳定, fc = NaN Hz, Xf = 0.0156, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.063534, Y = 0.067297, Z = 0.094202	
主轴转速: 3012	t = 3585.3 s, 稳定, fc = NaN Hz, Xf = 0.0169, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.063291, Y = 0.04391, Z = -0.21598	
主轴转速: 3012	t = 3585.4 s, 稳定, fc = NaN Hz, Xf = 0.0291, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.027064, Y = -0.0018293, Z = 0.15593	
主轴转速: 3019	t = 3585.5 s, 稳定, fc = NaN Hz, Xf = 0.0285, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.082713, Y = -0.017847, Z = 0.16928	
主轴转速: 3019	t = 3585.6 s, 稳定, fc = NaN Hz, Xf = 0.0283, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.051175, Y = -0.021623, Z = 0.1719	
主轴转速: 2998	t = 3585.7 s, 稳定, fc = NaN Hz, Xf = 0.0280, n_new = NaN rpm, pass = 0.0006 s	
	采集数据: X = 0.025298, Y = 0.023202, Z = 0.21949	
主轴转速: 2998	t = 3585.8 s, 稳定, fc = NaN Hz, Xf = 0.0287, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.029012, Y = 0.003104, Z = -0.076671	
主轴转速: 2998	t = 3585.9 s, 稳定, fc = NaN Hz, Xf = 0.0287, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.044416, Y = 0.03855, Z = -0.11049	
主轴转速: 2998	t = 3586.0 s, 稳定, fc = NaN Hz, Xf = 0.0289, n_new = NaN rpm, pass = 0.0006 s	
	采集数据: X = -0.022132, Y = 0.0008505, Z = 0.20011	
主轴转速: 3012	t = 3586.1 s, 稳定, fc = NaN Hz, Xf = 0.0279, n_new = NaN rpm, pass = 0.0007 s	
	采集数据: X = -0.068405, Y = -0.012792, Z = 0.10517	
主轴转速: 3005	t = 3586.2 s, 稳定, fc = NaN Hz, Xf = 0.0285, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.027855, Y = -0.0069452, Z = 0.069278	
主轴转速: 3005	t = 3586.3 s, 稳定, fc = NaN Hz, Xf = 0.0280, n_new = NaN rpm, pass = 0.0006 s	
	采集数据: X = 0.028586, Y = 0.0271, Z = 0.18975	
主轴转速: 3012	t = 3586.4 s, 稳定, fc = NaN Hz, Xf = 0.0282, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.012269, Y = 0.030937, Z = -0.13359	
主轴转速: 3012	t = 3586.5 s, 稳定, fc = NaN Hz, Xf = 0.0286, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.068405, Y = 0.059806, Z = -0.17094	
主轴转速: 3016	t = 3586.6 s, 稳定, fc = NaN Hz, Xf = 0.0280, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.030839, Y = -0.014376, Z = 0.15447	
主轴转速: 3016	t = 3586.7 s, 稳定, fc = NaN Hz, Xf = 0.0282, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.025603, Y = -0.035631, Z = 0.038869	
主轴转速: 3009	t = 3586.8 s, 稳定, fc = NaN Hz, Xf = 0.0282, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.0032572, Y = 0.0065146, Z = 0.10115	
主轴转速: 2998	t = 3586.9 s, 稳定, fc = NaN Hz, Xf = 0.0284, n_new = NaN rpm, pass = 0.0006 s	
	采集数据: X = 0.038937, Y = -0.0016466, Z = 0.24125	
主轴转速: 2998	t = 3587.0 s, 稳定, fc = NaN Hz, Xf = 0.0288, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.018722, Y = 0.0040175, Z = -0.11939	
主轴转速: 3019	t = 3587.1 s, 稳定, fc = NaN Hz, Xf = 0.0291, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.017322, Y = 0.025456, Z = -0.088859	
主轴转速: 3019	t = 3587.2 s, 稳定, fc = NaN Hz, Xf = 0.0284, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.059394, Y = -0.022719, Z = 0.12504	
主轴转速: 3009	t = 3587.3 s, 稳定, fc = NaN Hz, Xf = 0.0282, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.045878, Y = 0.015041, Z = -0.0098211	
主轴转速: 3009	t = 3587.4 s, 稳定, fc = NaN Hz, Xf = 0.0163, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.012207, Y = 0.023324, Z = 0.10962	
主轴转速: 3002	t = 3587.5 s, 稳定, fc = NaN Hz, Xf = 0.0161, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.081678, Y = -0.02138, Z = 0.065804	
主轴转速: 3002	t = 3587.6 s, 稳定, fc = NaN Hz, Xf = 0.0287, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.012451, Y = 0.03313, Z = -0.094343	
主轴转速: 3005	t = 3587.7 s, 稳定, fc = NaN Hz, Xf = 0.0286, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.013608, Y = -0.00012397, Z = 0.02077	
主轴转速: 3005	t = 3587.8 s, 稳定, fc = NaN Hz, Xf = 0.0282, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.012025, Y = 0.0039566, Z = 0.012726	
主轴转速: 3016	t = 3587.9 s, 稳定, fc = NaN Hz, Xf = 0.0283, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.038815, Y = -0.0028038, Z = -0.11232	
主轴转速: 2986	t = 3588.0 s, 稳定, fc = NaN Hz, Xf = 0.0282, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.064265, Y = 0.01224, Z = 0.068607	
主轴转速: 2986	t = 3588.1 s, 稳定, fc = NaN Hz, Xf = 0.0286, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.012634, Y = -0.017847, Z = 0.056419	
主轴转速: 3019	t = 3588.2 s, 稳定, fc = NaN Hz, Xf = 0.0290, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.02749, Y = 0.057431, Z = -0.15565	
主轴转速: 3019	t = 3588.3 s, 稳定, fc = NaN Hz, Xf = 0.0285, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.018844, Y = 0.019122, Z = -0.054916	
主轴转速: 3014	t = 3588.4 s, 稳定, fc = NaN Hz, Xf = 0.0281, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.062012, Y = 0.011082, Z = -0.068566	
主轴转速: 3014	t = 3588.5 s, 稳定, fc = NaN Hz, Xf = 0.0162, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.0014307, Y = 0.034104, Z = -0.17417	
主轴转速: 3007	t = 3588.6 s, 稳定, fc = NaN Hz, Xf = 0.0161, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.015678, Y = -0.02205, Z = 0.25526	
主轴转速: 3007	t = 3588.7 s, 稳定, fc = NaN Hz, Xf = 0.0287, n_new = NaN rpm, pass = 0.0007 s	
	采集数据: X = 0.045878, Y = 0.0012159, Z = 0.1073	
主轴转速: 3014	t = 3588.8 s, 稳定, fc = NaN Hz, Xf = 0.0285, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.00027384, Y = 0.031181, Z = -0.20836	
主轴转速: 3005	t = 3588.9 s, 稳定, fc = NaN Hz, Xf = 0.0284, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.030047, Y = 0.017356, Z = -0.019449	
主轴转速: 3005	t = 3589.0 s, 稳定, fc = NaN Hz, Xf = 0.0282, n_new = NaN rpm, pass = 0.0006 s	
	采集数据: X = -0.00057827, Y = 0.045189, Z = -0.18252	
主轴转速: 3014	t = 3589.1 s, 稳定, fc = NaN Hz, Xf = 0.0281, n_new = NaN rpm, pass = 0.0007 s	
	采集数据: X = -0.048191, Y = 0.031729, Z = -0.13645	
主轴转速: 3014	t = 3589.2 s, 稳定, fc = NaN Hz, Xf = 0.0287, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.038876, Y = -0.017969, Z = 0.23369	
主轴转速: 3012	t = 3589.3 s, 稳定, fc = NaN Hz, Xf = 0.0287, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.021767, Y = 0.022106, Z = 0.017479	
主轴转速: 3012	t = 3589.4 s, 稳定, fc = NaN Hz, Xf = 0.0285, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.033031, Y = 0.030815, Z = -0.17399	
主轴转速: 3012	t = 3589.5 s, 稳定, fc = NaN Hz, Xf = 0.0278, n_new = NaN rpm, pass = 0.0007 s	
	采集数据: X = 0.030108, Y = 0.033252, Z = -0.0084805	
主轴转速: 3012	t = 3589.6 s, 稳定, fc = NaN Hz, Xf = 0.0287, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.0050232, Y = 0.049087, Z = -0.18935	
主轴转速: 3014	t = 3589.7 s, 稳定, fc = NaN Hz, Xf = 0.0282, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.10542, Y = -0.0076152, Z = -0.13651	
主轴转速: 3014	t = 3589.8 s, 稳定, fc = NaN Hz, Xf = 0.0284, n_new = NaN rpm, pass = 0.0010 s	
	采集数据: X = 0.041068, Y = -0.030272, Z = 0.16239	
主轴转速: 2998	t = 3589.9 s, 稳定, fc = NaN Hz, Xf = 0.0287, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.0017963, Y = 0.02235, Z = 0.037711	
主轴转速: 3002	t = 3590.0 s, 稳定, fc = NaN Hz, Xf = 0.0286, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.048678, Y = 0.046285, Z = -0.1615	
主轴转速: 3002	t = 3590.1 s, 稳定, fc = NaN Hz, Xf = 0.0283, n_new = NaN rpm, pass = 0.0007 s	
	采集数据: X = 0.028342, Y = 0.038794, Z = -0.072101	
主轴转速: 3014	t = 3590.2 s, 稳定, fc = NaN Hz, Xf = 0.0282, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.017748, Y = 0.012422, Z = -0.31062	
主轴转速: 3014	t = 3590.3 s, 稳定, fc = NaN Hz, Xf = 0.0284, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.062256, Y = -0.00012397, Z = 0.052276	
主轴转速: 3005	t = 3590.4 s, 稳定, fc = NaN Hz, Xf = 0.0287, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.018966, Y = -0.010782, Z = 0.20791	
主轴转速: 3005	t = 3590.5 s, 稳定, fc = NaN Hz, Xf = 0.0289, n_new = NaN rpm, pass = 0.0007 s	
	采集数据: X = 0.0323, Y = 0.047442, Z = -0.20787	
主轴转速: 2991	t = 3590.6 s, 稳定, fc = NaN Hz, Xf = 0.0280, n_new = NaN rpm, pass = 0.0007 s	
	采集数据: X = 0.049653, Y = 0.043179, Z = -0.14352	
主轴转速: 3016	t = 3590.7 s, 稳定, fc = NaN Hz, Xf = 0.0279, n_new = NaN rpm, pass = 0.0007 s	
	采集数据: X = -0.030899, Y = 0.075215, Z = -0.1824	
主轴转速: 3016	t = 3590.8 s, 稳定, fc = NaN Hz, Xf = 0.0282, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.032361, Y = 0.034531, Z = -0.20897	
主轴转速: 3002	t = 3590.9 s, 稳定, fc = NaN Hz, Xf = 0.0284, n_new = NaN rpm, pass = 0.0006 s	
	采集数据: X = -0.051479, Y = 0.01297, Z = 0.18195	
主轴转速: 3002	t = 3591.0 s, 稳定, fc = NaN Hz, Xf = 0.0289, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.051114, Y = -0.0026819, Z = 0.11376	
主轴转速: 3014	t = 3591.1 s, 稳定, fc = NaN Hz, Xf = 0.0286, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.032239, Y = 0.052497, Z = -0.20903	
主轴转速: 3014	t = 3591.2 s, 稳定, fc = NaN Hz, Xf = 0.0284, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.059455, Y = 0.046224, Z = -0.092028	
主轴转速: 3014	t = 3591.3 s, 稳定, fc = NaN Hz, Xf = 0.0285, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.02061, Y = 0.053045, Z = -0.096659	
主轴转速: 3012	t = 3591.4 s, 稳定, fc = NaN Hz, Xf = 0.0279, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.052514, Y = 0.021375, Z = -0.22622	
主轴转速: 3012	t = 3591.5 s, 稳定, fc = NaN Hz, Xf = 0.0284, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.020366, Y = -0.0082851, Z = 0.14679	
主轴转速: 2995	t = 3591.6 s, 稳定, fc = NaN Hz, Xf = 0.0286, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.034005, Y = -0.0048745, Z = 0.10365	
主轴转速: 2995	t = 3591.7 s, 稳定, fc = NaN Hz, Xf = 0.0282, n_new = NaN rpm, pass = 0.0006 s	
	采集数据: X = 0.022071, Y = 0.042265, Z = -0.11933	
主轴转速: 3009	t = 3591.8 s, 稳定, fc = NaN Hz, Xf = 0.0282, n_new = NaN rpm, pass = 0.0008 s	
	采集数据: X = -0.032787, Y = 0.061146, Z = -0.020485	
主轴转速: 3012	t = 3591.9 s, 稳定, fc = NaN Hz, Xf = 0.0284, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.003927, Y = 0.02442, Z = -0.186	
主轴转速: 3012	t = 3592.0 s, 稳定, fc = NaN Hz, Xf = 0.0286, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.041615, Y = 0.04659, Z = -0.19776	
主轴转速: 3014	t = 3592.1 s, 稳定, fc = NaN Hz, Xf = 0.0288, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.0033181, Y = 0.019731, Z = 0.1393	
主轴转速: 3014	t = 3592.2 s, 稳定, fc = NaN Hz, Xf = 0.0290, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.063413, Y = 0.040316, Z = -0.037487	
主轴转速: 3009	t = 3592.3 s, 稳定, fc = NaN Hz, Xf = 0.0280, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.0144, Y = 0.013275, Z = -0.12688	
主轴转速: 3009	t = 3592.4 s, 稳定, fc = NaN Hz, Xf = 0.0279, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.020244, Y = 0.043118, Z = -0.026336	
主轴转速: 2988	t = 3592.5 s, 稳定, fc = NaN Hz, Xf = 0.0279, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.0082502, Y = 0.030328, Z = -0.074051	
主轴转速: 3012	t = 3592.6 s, 稳定, fc = NaN Hz, Xf = 0.0283, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.11029, Y = 0.056395, Z = -0.095136	
主轴转速: 3012	t = 3592.7 s, 稳定, fc = NaN Hz, Xf = 0.0287, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.035831, Y = 0.004992, Z = 0.092008	
主轴转速: 3016	t = 3592.8 s, 稳定, fc = NaN Hz, Xf = 0.0286, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.024506, Y = 0.032947, Z = -0.040108	
主轴转速: 3016	t = 3592.9 s, 稳定, fc = NaN Hz, Xf = 0.0284, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.036866, Y = 0.021802, Z = -0.082643	
主轴转速: 2998	t = 3593.0 s, 稳定, fc = NaN Hz, Xf = 0.0285, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.011294, Y = 0.01358, Z = 0.12418	
主轴转速: 2998	t = 3593.1 s, 稳定, fc = NaN Hz, Xf = 0.0285, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.069319, Y = 0.056213, Z = -0.05906	
主轴转速: 3012	t = 3593.2 s, 稳定, fc = NaN Hz, Xf = 0.0286, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.071815, Y = 0.038002, Z = 0.0093746	
主轴转速: 3012	t = 3593.3 s, 稳定, fc = NaN Hz, Xf = 0.0286, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.025298, Y = -0.022719, Z = 0.15953	
主轴转速: 2988	t = 3593.4 s, 稳定, fc = NaN Hz, Xf = 0.0287, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.039119, Y = 0.028501, Z = -0.0003756	
主轴转速: 3016	t = 3593.5 s, 稳定, fc = NaN Hz, Xf = 0.0282, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.050261, Y = 0.03587, Z = 0.097614	
主轴转速: 3016	t = 3593.6 s, 稳定, fc = NaN Hz, Xf = 0.0282, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.020975, Y = 0.040316, Z = 0.095603	
主轴转速: 3000	t = 3593.7 s, 稳定, fc = NaN Hz, Xf = 0.0279, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.0024051, Y = 0.062668, Z = -0.21281	
主轴转速: 3000	t = 3593.8 s, 稳定, fc = NaN Hz, Xf = 0.0285, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.044416, Y = 0.037393, Z = -0.088615	
主轴转速: 3009	t = 3593.9 s, 稳定, fc = NaN Hz, Xf = 0.0291, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.022984, Y = -0.0093205, Z = 0.21303	
主轴转速: 3016	t = 3594.0 s, 稳定, fc = NaN Hz, Xf = 0.0281, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.056471, Y = 0.014432, Z = 0.011264	
主轴转速: 3016	t = 3594.1 s, 稳定, fc = NaN Hz, Xf = 0.0284, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.020123, Y = -0.033073, Z = 0.14173	
主轴转速: 3000	t = 3594.2 s, 稳定, fc = NaN Hz, Xf = 0.0286, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.040824, Y = 0.012057, Z = 0.11303	
主轴转速: 3000	t = 3594.3 s, 稳定, fc = NaN Hz, Xf = 0.0283, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.06463, Y = 0.062059, Z = -0.19325	
主轴转速: 2998	t = 3594.4 s, 稳定, fc = NaN Hz, Xf = 0.0289, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.016896, Y = 0.024847, Z = -0.020424	
主轴转速: 3009	t = 3594.5 s, 稳定, fc = NaN Hz, Xf = 0.0285, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.033578, Y = -0.00012397, Z = 0.14941	
主轴转速: 3009	t = 3594.6 s, 稳定, fc = NaN Hz, Xf = 0.0282, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.060673, Y = -0.0026819, Z = 0.00096505	
主轴转速: 3005	t = 3594.7 s, 稳定, fc = NaN Hz, Xf = 0.0285, n_new = NaN rpm, pass = 0.0008 s	
	采集数据: X = 0.04332, Y = 0.023385, Z = 0.21803	
主轴转速: 3005	t = 3594.8 s, 稳定, fc = NaN Hz, Xf = 0.0283, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.078512, Y = 0.044458, Z = 0.13107	
主轴转速: 3002	t = 3594.9 s, 稳定, fc = NaN Hz, Xf = 0.0285, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.054888, Y = 0.047686, Z = -0.18051	
主轴转速: 3002	t = 3595.0 s, 稳定, fc = NaN Hz, Xf = 0.0292, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.011051, Y = 0.01632, Z = 0.062391	
主轴转速: 3005	t = 3595.1 s, 稳定, fc = NaN Hz, Xf = 0.0279, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.06116, Y = 0.020827, Z = 0.13936	
主轴转速: 3005	t = 3595.2 s, 稳定, fc = NaN Hz, Xf = 0.0279, n_new = NaN rpm, pass = 0.0007 s	
	采集数据: X = -0.0090414, Y = 0.012179, Z = 0.058552	
主轴转速: 2998	t = 3595.3 s, 稳定, fc = NaN Hz, Xf = 0.0279, n_new = NaN rpm, pass = 0.0008 s	
	采集数据: X = 0.012877, Y = 0.022472, Z = 0.27354	
主轴转速: 3019	t = 3595.4 s, 稳定, fc = NaN Hz, Xf = 0.0280, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.077782, Y = 0.072048, Z = 0.074092	
主轴转速: 3019	t = 3595.5 s, 稳定, fc = NaN Hz, Xf = 0.0287, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.065726, Y = 0.031912, Z = -0.2125	
主轴转速: 2998	t = 3595.6 s, 稳定, fc = NaN Hz, Xf = 0.0287, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.02134, Y = -0.0019511, Z = 0.17385	
主轴转速: 2998	t = 3595.7 s, 稳定, fc = NaN Hz, Xf = 0.0279, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.090811, Y = -0.017299, Z = 0.15605	
主轴转速: 3009	t = 3595.8 s, 稳定, fc = NaN Hz, Xf = 0.0286, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.047217, Y = -0.054085, Z = 0.19049	
主轴转速: 3009	t = 3595.9 s, 稳定, fc = NaN Hz, Xf = 0.0284, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.028038, Y = 0.01023, Z = 0.2095	
主轴转速: 3012	t = 3596.0 s, 稳定, fc = NaN Hz, Xf = 0.0283, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.016592, Y = 0.026796, Z = -0.20976	
主轴转速: 3012	t = 3596.1 s, 稳定, fc = NaN Hz, Xf = 0.0288, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.047399, Y = 0.029658, Z = -0.11939	
主轴转速: 3012	t = 3596.2 s, 稳定, fc = NaN Hz, Xf = 0.0285, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.011842, Y = -0.0048745, Z = 0.21547	
主轴转速: 3012	t = 3596.3 s, 稳定, fc = NaN Hz, Xf = 0.0279, n_new = NaN rpm, pass = 0.0007 s	
	采集数据: X = -0.064143, Y = -0.011513, Z = 0.10871	
主轴转速: 3002	t = 3596.4 s, 稳定, fc = NaN Hz, Xf = 0.0284, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.03845, Y = -0.010051, Z = 0.10298	
主轴转速: 3014	t = 3596.5 s, 稳定, fc = NaN Hz, Xf = 0.0281, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.026333, Y = 0.0271, Z = 0.19231	
主轴转速: 3014	t = 3596.6 s, 稳定, fc = NaN Hz, Xf = 0.0286, n_new = NaN rpm, pass = 0.0007 s	
	采集数据: X = -0.047339, Y = 0.023811, Z = -0.16814	
主轴转速: 2995	t = 3596.7 s, 稳定, fc = NaN Hz, Xf = 0.0285, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.076442, Y = 0.066566, Z = -0.12841	
主轴转速: 2995	t = 3596.8 s, 稳定, fc = NaN Hz, Xf = 0.0281, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.046851, Y = -0.023511, Z = 0.13552	
主轴转速: 2998	t = 3596.9 s, 稳定, fc = NaN Hz, Xf = 0.0283, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.039363, Y = -0.023268, Z = 0.0091309	
主轴转速: 2998	t = 3597.0 s, 稳定, fc = NaN Hz, Xf = 0.0283, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.00063916, Y = 0.0069409, Z = 0.20584	
主轴转速: 2988	t = 3597.1 s, 稳定, fc = NaN Hz, Xf = 0.0283, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.029438, Y = 0.032216, Z = 0.23247	
主轴转速: 2988	t = 3597.2 s, 稳定, fc = NaN Hz, Xf = 0.0285, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.037353, Y = 0.010047, Z = -0.15607	
主轴转速: 3012	t = 3597.3 s, 稳定, fc = NaN Hz, Xf = 0.0288, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.020488, Y = 0.025273, Z = -0.032978	
主轴转速: 3012	t = 3597.4 s, 稳定, fc = NaN Hz, Xf = 0.0282, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.064021, Y = 0.021741, Z = 0.15587	
主轴转速: 3012	t = 3597.5 s, 稳定, fc = NaN Hz, Xf = 0.0283, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.034918, Y = -0.027592, Z = 0.042769	
主轴转速: 3002	t = 3597.6 s, 稳定, fc = NaN Hz, Xf = 0.0279, n_new = NaN rpm, pass = 0.0005 s	
